fire_id,cause_id,agency_id,time_id,collection_method,acres_burned,shape_area,shape_length,duration_days
16621,14,1,7456,,552.3598,3657736.5390625,8654.44240097476,
16622,14,1,7465,,538.17,3137223.2890625,9214.09818190036,
16623,9,1,7466,,537.3281,3457526.6953125,9667.96290988836,
16624,14,1,7467,,524.9285,3658768.41015625,9570.65355143017,
16625,14,1,7434,,515.6492,3492158.76171875,11803.8289987596,
16626,14,1,7431,,512.2773,3218927.68359375,7254.97720580961,
16627,14,1,7462,,509.4321,3428337.54296875,7259.35840508095,
16628,14,2,7468,,497.033,2995615.8671875,7275.09384770879,
16629,18,1,7469,,483.3696,3085029.671875,7108.32586867435,
16630,14,1,7470,,481.361,2769740.2734375,7241.26977079883,
16631,14,1,7471,,476.7523,3044149.6015625,6918.82377385062,
16632,14,1,7472,,474.6599,2940295.8203125,11324.0205453143,
16633,14,1,7473,,436.5897,2866463.2109375,8177.92881008309,
16634,14,1,7474,,435.0637,2832265.39453125,12490.252554498,
16635,14,2,7475,,430.8212,2568301.57421875,7321.4499806442,
